ID,AREA,DATA,MUN,DIST,CLAS_CEM,CATEG,INSTANC,NOM_TIPO,NOM_PREP,NOME,NOM_ETIQ,NOM_TP_A,NOM_PR_A,NOM_A,NOM_ET_A,ANO,AREA_M2,AREA_HA,AREA_KM2,GESTAO,OBS,FAIXA_AREA
28782,0.032342,85,SAO PAULO,ALTO DE PINHEIROS,VERDE 5,PRACA,MUNICIPAL,PRACA,,JOSE MARIA ARBEX,PRACA JOSE MARIA ARBEX,Praça,,José Maria Arbex,Praça José Maria Arbex,,32342,3.23422,0.032342,,,1-5 ha
28796,0.015653,86,SAO PAULO,ALTO DE PINHEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,CONDE DE BARCELOS,PRACA CONDE DE BARCELOS,Praça,,Conde de Barcelos,Praça Conde de Barcelos,,15653,1.565319,0.015653,,,1-5 ha
28810,0.015479,87,SAO PAULO,ALTO DE PINHEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,AMUNDSEN,PRACA AMUNDSEN,Praça,,Amundsen,Praça Amundsen,,15479,1.547942,0.015479,,,1-5 ha
28824,0.019402,88,SAO PAULO,ALTO DE PINHEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,BARAO PINTO LIMA,PRACA BARAO PINTO LIMA,Praça,,Barão Pinto Lima,Praça Barão Pinto Lima,,19402,1.940247,0.019402,,,1-5 ha
28838,0.014735,89,SAO PAULO,ALTO DE PINHEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,PROVINCIA DE SAITAMA,PRACA PROVINCIA DE SAITAMA,Praça,,Província de Saitama,Praça Província de Saitama,,14735,1.473515,0.014735,,,1-5 ha
28853,0.038626,90,SAO PAULO,ALTO DE PINHEIROS,VERDE 5,PRACA,MUNICIPAL,PRACA,,VALDIR AZEVEDO,PRACA VALDIR AZEVEDO,Praça,,Valdir Azevedo,Praça Valdir Azevedo,,38625,3.862556,0.038626,,,1-5 ha
28867,0.024604,91,SAO PAULO,ALTO DE PINHEIROS,VERDE 5,PRACA,MUNICIPAL,PRACA,,PANAMERICANA,PRACA PANAMERICANA,Praça,,Panamericana,Praça Panamericana,,24604,2.460401,0.024604,,,1-5 ha
28881,0.016967,92,SAO PAULO,ALTO DE PINHEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,SILVEIRA SANTOS,PRACA SILVEIRA SANTOS,Praça,,Silveira Santos,Praça Silveira Santos,,16967,1.696718,0.016967,,,1-5 ha
28895,0.034003,93,SAO PAULO,ALTO DE PINHEIROS,VERDE 5,PRACA,MUNICIPAL,PRACA,,POR DO SOL - CEL CUSTODIO FERNANDES PINHEIRO,PRACA POR DO SOL - CEL CUSTODIO FERNANDES PINHEIRO,Praça,,Por do Sol-Coronel Custódio Fernandes Pinheiro,Praça Por do Sol-Coronel Custódio Fernandes Pinheiro,,34003,3.400315,0.034003,,,1-5 ha
28909,0.020362,94,SAO PAULO,ALTO DE PINHEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,DOLORES IBARRURI,PRACA DOLORES IBARRURI,Praça,,Dolores Ibarruri,Praça Dolores Ibarruri,,20362,2.036224,0.020362,,,1-5 ha
28923,0.014409,95,SAO PAULO,LAPA,VERDE 6,PRACA,MUNICIPAL,PRACA,,DOUTOR OTAVIO PEREZ VELASCO,PRACA DOUTOR OTAVIO PEREZ VELASCO,Praça,,Doutor Otávio Perez Velasco,Praça Doutor Otávio Perez Velasco,,14409,1.440932,0.014409,,,1-5 ha
28937,0.017054,96,SAO PAULO,ALTO DE PINHEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,CARLOS M BRISOLA-FRANCOIS BELANGER,PRACA CARLOS M BRISOLA-FRANCOIS BELANGER,Praça,,Carlos M Brisola-François Belanger,Praça Carlos M Brisola-François Belanger,,17054,1.705404,0.017054,,,1-5 ha
31726,0.01529,97,SAO PAULO,LAPA,VERDE 6,PRACA,MUNICIPAL,PRACA,,AMADEU DECOME,PRACA AMADEU DECOME,Praça,,Amadeu Decome,Praça Amadeu Decome,,15290,1.529017,0.01529,,,1-5 ha
31740,0.114455,98,SAO PAULO,ITAIM BIBI,VERDE 4,PARQUE URBANO,MUNICIPAL,PARQUE,DO,POVO,PARQUE DO POVO,Parque,do,Povo,Parque do Povo,2008.0,114454,11.445485,0.114455,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,10-50 ha
31754,0.009763,99,SAO PAULO,PINHEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,9763,0.976342,0.009763,,CONTIGUA AO LARGO DA BATATA,0.5-1 ha
31768,0.015329,100,SAO PAULO,PINHEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,JOSE CARLOS BURLE,PRACA JOSE CARLOS BURLE,Praça,,José Carlos Burle,Praça José Carlos Burle,,15328,1.532851,0.015329,,,1-5 ha
31783,0.018614,101,SAO PAULO,PINHEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,RAFAEL SAPIENZA-FERNANDO DE OLIVEIRA,PRACA RAFAEL SAPIENZA-FERNANDO DE OLIVEIRA,Praça,,Rafael Sapienza-Fernando de Oliveira,Praça Rafael Sapienza-Fernando de Oliveira,,18613,1.861384,0.018614,,,1-5 ha
31797,0.014487,102,SAO PAULO,PINHEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,HORACIO SABINO,PRACA HORACIO SABINO,Praça,,Horácio Sabino,Praça Horácio Sabino,,14487,1.448718,0.014487,,,1-5 ha
31811,0.015044,103,SAO PAULO,LAPA,VERDE 6,PRACA,MUNICIPAL,PRACA,,DIOGO DO AMARAL,PRACA DIOGO DO AMARAL,Praça,,Diogo do Amaral,Praça Diogo do Amaral,,15044,1.504412,0.015044,,,1-5 ha
31825,0.149365,104,SAO PAULO,BARRA FUNDA,VERDE 3,PARES,ESTADUAL,PARQUE,,FERNANDO COSTA,PARES FERNANDO COSTA,Parque,,Fernando Costa,PARES Fernando Costa,1929.0,149365,14.936522,0.149365,SIMA - COORDENADORIA DE PARQUES E PARCERIAS,NOME POPULAR: PARQUE DA AGUA BRANCA,10-50 ha
31839,0.023936,105,SAO PAULO,LAPA,VERDE 5,PRACA,MUNICIPAL,PRACA,,SENADOR JOSE ROBERTO LEITE PENTEADO,PRACA SENADOR JOSE ROBERTO LEITE PENTEADO,Praça,,Senador José Roberto Leito Penteado,Praça Senador José Roberto Leito Penteado,,23936,2.393649,0.023936,,,1-5 ha
31853,0.02155,106,SAO PAULO,LAPA,VERDE 6,PRACA,MUNICIPAL,PRACA,,ALVARES DE AZEVEDO,PRACA ALVARES DE AZEVEDO,Praça,,Álvares de Azevedo,Praça Álvares de Azevedo,,21549,2.15495,0.02155,,,1-5 ha
31867,0.116738,107,SAO PAULO,SAO DOMINGOS,VERDE 4,PARQUE URBANO,MUNICIPAL,PARQUE,,CIDADE DE TORONTO,PARQUE CIDADE DE TORONTO,Parque,,Cidade de Toronto,Parque Cidade de Toronto,1992.0,116737,11.673787,0.116738,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,10-50 ha
31881,0.015151,446,SAO PAULO,PIRITUBA,VERDE 6,PRACA,MUNICIPAL,PRACA,,GRANDE RESERVA PAULISTA,PRACA GRANDE RESERVA PAULISTA,Praça,,Grande Reserva Paulista,Praça Grande Reserva Paulista,,15150,1.515071,0.015151,,,1-5 ha
31896,0.030385,109,SAO PAULO,LAPA,VERDE 5,PRACA,MUNICIPAL,PRACA,,MARECHAL CARLOS M BITENCOURT - AURELIANO LEITE,PRACA MARECHAL CARLOS M BITENCOURT - AURELIANO LEITE,Praça,,Marechal Carlos M Bitencourt-Arueliano Leite,Praça Marechal Carlos M Bitencourt-Arueliano Leite,,30385,3.038545,0.030385,,,1-5 ha
31910,0.049087,108,SAO PAULO,PIRITUBA,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,JARDIM DA FELICIDADE,PARQUE JARDIM DA FELICIDADE,Parque,,Jardim da Felicidade,Parque Jardim da Felicidade,1990.0,49087,4.908724,0.049087,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
31924,0.042415,110,SAO PAULO,PIRITUBA,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,RODRIGO DE GASPERI,PARQUE RODRIGO DE GASPERI,Parque,,Rodrigo de Gasperi,Parque Rodrigo de Gasperi,1982.0,42415,4.241513,0.042415,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
31938,0.01806,111,SAO PAULO,PIRITUBA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,18060,1.806007,0.01806,,,1-5 ha
31952,0.04384,112,SAO PAULO,BARRA FUNDA,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,JARDIM DAS PERDIZES,PARQUE JARDIM DAS PERDIZES,Parque,,Jardim das Perdizes,Parque Jardim das Perdizes,2013.0,43839,4.383959,0.04384,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
31966,0.01781,113,SAO PAULO,FREGUESIA DO O,VERDE 6,PRACA,MUNICIPAL,PRACA,,FLAVIO RANGEL,PRACA FLAVIO RANGEL,Praça,,Flávio Rangel,Praça Flávio Rangel,,17810,1.781023,0.01781,,,1-5 ha
31980,0.027192,114,SAO PAULO,FREGUESIA DO O,VERDE 5,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,27191,2.719152,0.027192,,,1-5 ha
31994,0.022173,115,SAO PAULO,CACHOEIRINHA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,22173,2.217321,0.022173,,COM SAMU,1-5 ha
32009,1.819433,410,SAO PAULO,ANHANGUERA,VERDE 2,PARQUE URBANO,MUNICIPAL,PARQUE,,ANHANGUERA,PARQUE ANHANGUERA,Parque,,Anhanguera,Parque Anhanguera,1979.0,1819420,181.942013,1.81942,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,>100 ha
32024,0.018529,116,SAO PAULO,JARAGUA,VERDE 6,PARQUE URBANO,MUNICIPAL,PARQUE,,SENHOR DO VALE,PARQUE SENHOR DO VALE,Parque,,Senhor do Vale,Parque Senhor do Vale,,18528,1.852854,0.018529,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
32038,0.303039,117,SAO PAULO,JARAGUA,VERDE 3,PARQUE URBANO,MUNICIPAL,PARQUE,,PINHEIRINHO D AGUA,PARQUE PINHEIRINHO D AGUA,Parque,,Pinheirinho d'Água,Parque Pinheirinho d'Água,2009.0,303038,30.303856,0.303039,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,10-50 ha
32053,0.022581,118,SAO PAULO,JARAGUA,VERDE 6,PARQUE LINEAR,MUNICIPAL,PARQUE,DO,FOGO,PARQUE DO FOGO,Parque,do,Fogo,Parque do Fogo,2008.0,22580,2.25808,0.022581,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
32067,0.018683,119,SAO PAULO,PERUS,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,18682,1.868289,0.018683,,,1-5 ha
32081,0.014503,120,SAO PAULO,PERUS,VERDE 6,PRACA,MUNICIPAL,PRACA,,VIGARIO JOAO GONCALVES DE LIMA,PRACA VIGARIO JOAO GONCALVES DE LIMA,Praça,,Vigário João Gonçalves de Lima,Praça Vigário João Gonçalves de Lima,,14503,1.450319,0.014503,,,1-5 ha
32096,0.025618,121,SAO PAULO,PERUS,VERDE 5,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,25617,2.561775,0.025618,,,1-5 ha
32110,0.016218,122,SAO PAULO,PERUS,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,16218,1.621842,0.016218,,,1-5 ha
32124,0.035526,459,SAO PAULO,BRASILANDIA,VERDE 6,PARQUE LINEAR,MUNICIPAL,PARQUE,,BANANAL CANIVETE,PARQUE BANANAL CANIVETE,Parque,,Bananal-Canivete,Parque Bananal-Canivete,2010.0,35525,3.552592,0.035526,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
32138,0.037783,123,SAO PAULO,CACHOEIRINHA,VERDE 5,PRACA,MUNICIPAL,PRACA,,OTAVIO CAVALCANTI LACOMBE,PRACA OTAVIO CAVALCANTI LACOMBE,Praça,,Otávio Cavalcanti Lacombe,Praça Otávio Cavalcanti Lacombe,,37783,3.778323,0.037783,,,1-5 ha
32152,0.015773,124,SAO PAULO,CACHOEIRINHA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,15773,1.577302,0.015773,,,1-5 ha
32166,0.014852,125,SAO PAULO,CACHOEIRINHA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,14851,1.485168,0.014852,,,1-5 ha
76493,0.016816,310,GUARULHOS,GUARULHOS,VERDE 6,PRACA,MUNICIPAL,PRACA,,FRANCISCO M POMPEO,PRACA FRANCISCO M POMPEO,Praça,,Francisco M Pompeo,Praça Francisco M Pompeo,,16815,1.681596,0.016816,,,1-5 ha
76507,0.031659,311,GUARULHOS,GUARULHOS,VERDE 5,PRACA,MUNICIPAL,PRACA,,MAMONAS ASSASSINAS,PRACA MAMONAS ASSASSINAS,Praça,,Mamonas Assassinas,Praça Mamonas Assassinas,,31659,3.16592,0.031659,,,1-5 ha
76521,0.021073,312,GUARULHOS,GUARULHOS,VERDE 6,PARQUE URBANO,MUNICIPAL,PARQUE,,JOSE DE ALENCAR,PARQUE JOSE DE ALENCAR,Parque,,José de Alencar,Parque José de Alencar,,21073,2.107322,0.021073,,,1-5 ha
76535,0.068081,313,GUARULHOS,GUARULHOS,VERDE 4,PARQUE URBANO,MUNICIPAL,PARQUE,DO,JARDIM ADRIANA,PARQUE DO JARDIM ADRIANA,Parque,do,Jardim Adriana,Parque do Jardim Adriana,,68080,6.808088,0.068081,,,5-10 ha
76549,0.049753,314,GUARULHOS,GUARULHOS,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,VILANOVA ARTIGAS,PARQUE VILANOVA ARTIGAS,Parque,,Vilanova Artigas,Parque Vilanova Artigas,,49752,4.975281,0.049753,,,1-5 ha
76564,0.023167,471,GUARULHOS,GUARULHOS,VERDE 6,PARQUE URBANO,FEDERAL,BOSQUE,DO,AEROPORTO,BOSQUE DO AEROPORTO,Bosque,do,Aeroporto,Bosque do Aeroporto,,23166,2.316673,0.023167,,,1-5 ha
76582,26.511854,316,GUARULHOS,GUARULHOS,VERDE 1,PARES,ESTADUAL,PARQUE ESTADUAL,DA,CANTAREIRA - NUCLEO CABUCU,PARES CANTAREIRA - NUCLEO CABUCU,Parque Estadual,da,Cantareira - Núcleo Cabuçu,PARES Cantareira - Núcleo Cabuçu,2008.0,26511854,2651.1854,26.511854,FUNDACAO PARA CONSERVACAO E PRODUCAO FLORESTAL DE SP,CRIACAO DO PARQUE: 1963,>100 ha
76597,0.035053,317,GUARULHOS,JARDIM PRESIDENTE DUTRA,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,CHICO MENDES,PARQUE CHICO MENDES,Parque,,Chico Mendes,Parque Chico Mendes,,35053,3.50534,0.035053,,,1-5 ha
76612,0.035663,467,GUARULHOS,GUARULHOS,VERDE 5,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,35662,3.56629,0.035663,,,1-5 ha
76626,103.704928,356,MAIRIPORA,,VERDE 1,PARES,ESTADUAL,PARQUE,,ITAPETINGA,PARES ITAPETINGA,Parque Estadual,,Itapetinga,PARES Itapetinga,2010.0,103704864,10370.4864,103.704864,FUNDACAO PARA CONSERVACAO E PRODUCAO FLORESTAL DE SP,,>100 ha
76642,32.934509,450,BOM JESUS DOS PERDOES,,VERDE 1,MONA,ESTADUAL,MONUMENTO NATURAL,DA,PEDRA GRANDE,MONA PEDRA GRANDE,Monumento Natural,da,Pedra Grande,MONA Pedra Grande,2010.0,32934446,3293.4446,32.934446,FUNDACAO PARA CONSERVACAO E PRODUCAO FLORESTAL DE SP,,>100 ha
76661,0.01534,318,FERRAZ DE VASCONCELOS,FERRAZ DE VASCONCELOS,VERDE 6,PRACA,MUNICIPAL,CENTRO,DE,CONVENCOES,CENTRO DE CONVENCOES,Centro,de,Convenções,Centro de Convenções,,15340,1.534046,0.01534,,,1-5 ha
76675,0.051968,319,FERRAZ DE VASCONCELOS,FERRAZ DE VASCONCELOS,VERDE 4,PARQUE URBANO,MUNICIPAL,PARQUE MUNICIPAL,,NOSSO RECANTO,PARQUE MUNICIPAL NOSSO RECANTO,Parque Municipal,,Nosso Recanto,Parque Municipal Nosso Recanto,,51967,5.196789,0.051968,,,5-10 ha
76689,0.035328,320,SAO PAULO,VILA CURUCA,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,CHACARA DAS FLORES,PARQUE CHACARA DAS FLORES,Parque,,Chácara das Flores,Parque Chácara das Flores,2002.0,35327,3.532773,0.035328,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
76703,0.029317,414,SAO PAULO,ITAIM PAULISTA,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,CENTRAL DO ITAIM PAULISTA,PARQUE CENTRAL DO ITAIM PAULISTA,Parque,,Central do Itaim Paulista,Parque Central do Itaim Paulista,2013.0,29316,2.931698,0.029317,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),PERIMETRO APROXIMADO,1-5 ha
76717,0.022773,457,SAO PAULO,ITAIM PAULISTA,VERDE 6,PARQUE LINEAR,MUNICIPAL,PARQUE,,ITAIM PAULISTA,PARQUE ITAIM PAULISTA,Parque,,Itaim Paulista,Parque Itaim Paulista,2009.0,22773,2.277338,0.022773,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
76731,0.070764,456,SAO PAULO,ITAIM PAULISTA,VERDE 4,PARQUE URBANO,MUNICIPAL,PARQUE,DAS,AGUAS,PARQUE DAS AGUAS,Parque,das,Águas,Parque das Águas,2004.0,70763,7.07638,0.070764,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,5-10 ha
76750,0.030951,322,SAO PAULO,ITAIM PAULISTA,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,SANTA AMELIA,PARQUE SANTA AMELIA,Parque,,Santa Amélia,Parque Santa Amélia,1992.0,30951,3.09512,0.030951,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
76764,0.022966,323,SAO PAULO,ITAIM PAULISTA,VERDE 6,PRACA,MUNICIPAL,PRACA,,BERTELIM JESUS MOREIRA,PRACA BERTELIM JESUS MOREIRA,Praça,,Bertelim Jesus Moreira,Praça Bertelim Jesus Moreira,,22965,2.296586,0.022966,,COM ESCOLA E CLUBE ESPORTIVO,1-5 ha
76778,0.014168,324,POA,POA,VERDE 6,PRACA,MUNICIPAL,PRACA,,JOSE GUIDA,PRACA JOSE GUIDA,Praça,,José Guida,Praça José Guida,,14168,1.416849,0.014168,,,1-5 ha
76792,0.029144,325,POA,POA,VERDE 5,PRACA,MUNICIPAL,PRACA,DOS,EVENTOS,PRACA DOS EVENTOS,Praça,dos,Eventos,Praça dos Eventos,,29143,2.914361,0.029144,,,1-5 ha
76806,0.213907,326,ITAQUAQUECETUBA,ITAQUAQUECETUBA,VERDE 3,PARQUE URBANO,MUNICIPAL,PARQUE ECOLOGICO,,MUNICIPAL,PARQUE ECOLOGICO MUNICIPAL,Parque Ecológico,,Municipal,Parque Ecológico Municipal,,213907,21.390744,0.213907,,,10-50 ha
76821,0.395751,327,SUZANO,SUZANO,VERDE 3,PARQUE URBANO,MUNICIPAL,PARQUE,,MAX FEFFER,PARQUE MAX FEFFER,Parque,,Max Feffer,Parque Max Feffer,,395750,39.575094,0.395751,,,10-50 ha
76835,0.02728,328,SUZANO,SUZANO,VERDE 5,PRACA,MUNICIPAL,PRACA,,CIDADE DAS FLORES,PRACA CIDADE DAS FLORES,Praça,,Cidade das Flores,Praça Cidade das Flores,,27279,2.727951,0.02728,,PACO MUNICIPAL,1-5 ha
76849,0.318062,329,MOGI DAS CRUZES,BRAS CUBAS,VERDE 3,PARQUE URBANO,MUNICIPAL,PARQUE,,LEON FEFFER,PARQUE LEON FEFFER,Parque,,Leon Feffer,Parque Leon Feffer,2004.0,318062,31.806203,0.318062,,,10-50 ha
76863,0.866686,330,MOGI DAS CRUZES,MOGI DAS CRUZES,VERDE 2,ESEC,ESTADUAL,ESTACAO ECOLOGICA,DE,ITAPETI,ESEC ITAPETI,Estação Ecológica,de,Itapeti,ESEC Itapeti,1987.0,866686,86.668638,0.866686,,,50-100 ha
76877,0.08678,337,MOGI DAS CRUZES,MOGI DAS CRUZES,VERDE 4,PARQUE URBANO,MUNICIPAL,PARQUE,DA,CIDADE,PARQUE DA CIDADE,Parque,da,Cidade,Parque da Cidade,2016.0,86780,8.678039,0.08678,,,5-10 ha
76891,0.023917,331,MOGI DAS CRUZES,MOGI DAS CRUZES,VERDE 6,PARQUE URBANO,MUNICIPAL,ILHA,,MARAJO,ILHA MARAJO,Ilha,,Marajó,Ilha Marajó,,23916,2.391661,0.023917,,,1-5 ha
76905,0.025833,336,MOGI DAS CRUZES,MOGI DAS CRUZES,VERDE 6,PARQUE URBANO,MUNICIPAL,PARQUE,,BOTYRA CAMORIM GATTI,PARQUE BOTYRA CAMORIM GATTI,Parque,,Botyra Camorim Gatti,Parque Botyra Camorim Gatti,2011.0,25832,2.583271,0.025833,,REVITALIZADO EM 2011,1-5 ha
76919,0.018439,332,MOGI DAS CRUZES,MOGI DAS CRUZES,VERDE 6,PRACA,MUNICIPAL,PRACA,,ASSUNCAO EROLES,PRACA ASSUNCAO EROLES,Praça,,Assunção Eroles,Praça Assunção Eroles,,18439,1.843942,0.018439,,,1-5 ha
76934,0.219198,333,MOGI DAS CRUZES,CESAR DE SOUZA,VERDE 3,PARQUE URBANO,MUNICIPAL,PARQUE,DO,CENTENARIO,PARQUE DO CENTENARIO,Parque,do,Centenário,Parque do Centenário,2008.0,219198,21.919822,0.219198,,,10-50 ha
76948,3.29103,344,MOGI DAS CRUZES,MOGI DAS CRUZES,VERDE 2,PARQUE URBANO,MUNICIPAL,PARQUE,,FRANCISCO AFONSO DE MELO,PARQUE FRANCISCO AFONSO DE MELO,Parque,,Francisco Afonso de Melo,Parque Francisco Afonso de Melo,1972.0,3291022,329.1022,3.291022,,,>100 ha
70400,0.012055,284,SAO PAULO,ITAQUERA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,12055,1.205514,0.012055,,,1-5 ha
70414,3.407427,285,SAO PAULO,CANGAIBA,VERDE 2,PARQUE URBANO,ESTADUAL,PARQUE ECOLOGICO,DO,TIETE - NUCLEO ENGENHEIRO GOULART,PARQUE ECOLOGICO DO TIETE - NUCLEO ENGENHEIRO GOULART,Parque Ecológico,do,Tietê - Núcleo Engenheiro Goulart,Parque Ecológico do Tietê - Núcleo Engenheiro Goulart,1982.0,3407445,340.744525,3.407445,SIMA - COORDENADORIA DE PARQUES E PARCERIAS,,>100 ha
70432,0.029241,286,SAO PAULO,PONTE RASA,VERDE 5,PRACA,MUNICIPAL,PRACA,,BRACO DA CAJARI,PRACA BRACO DA CAJARI,Praça,,Braço da Cajari,Praça Braço da Cajari,,29240,2.924063,0.029241,,,1-5 ha
70447,0.018312,287,SAO PAULO,ERMELINO MATARAZZO,VERDE 6,PRACA,MUNICIPAL,PRACA,,PADRE CICERO,PRACA PADRE CICERO,Praça,,Padre Cícero,Praça Padre Cícero,,18311,1.831196,0.018312,,,1-5 ha
70461,0.018414,288,SAO PAULO,ERMELINO MATARAZZO,VERDE 6,PRACA,MUNICIPAL,PRACA,,PROFESSOR ADRIAO BERNARDES,PRACA PROFESSOR ADRIAO BERNARDES,Praça,,Professor Adrião Bernardes,Praça Professor Adrião Bernardes,,18414,1.841441,0.018414,,,1-5 ha
70475,0.018466,289,SAO PAULO,VILA JACUI,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,18465,1.846554,0.018466,,,1-5 ha
70489,0.005779,290,SAO PAULO,ERMELINO MATARAZZO,VERDE 6,PARQUE URBANO,MUNICIPAL,PARQUE,,ERMELINO MATARAZZO PAULO EVARISTO ARNS,PARQUE ERMELINO MATARAZZO PAULO EVARISTO ARNS,Parque,,Ermelino Matarazzo - Paulo Evaristo Arns,Parque Ermelino Matarazzo - Paulo Evaristo Arns,2008.0,5778,0.577852,0.005779,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,0.5-1 ha
70503,1.509873,291,SAO PAULO,PARQUE DO CARMO,VERDE 2,PARQUE URBANO,MUNICIPAL,PARQUE,DO,CARMO,PARQUE DO CARMO,Parque,do,Carmo,Parque do Carmo,1976.0,1509873,150.9873,1.509873,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),TAMBEM OLAVO EGIDIO SETUBAL,>100 ha
70517,0.055139,292,SAO PAULO,ITAQUERA,VERDE 4,PARQUE LINEAR,MUNICIPAL,PARQUE,,RIO VERDE,PARQUE RIO VERDE,Parque,,Rio Verde,Parque Rio Verde,,55138,5.513855,0.055139,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,5-10 ha
70531,0.032748,293,SAO PAULO,JOSE BONIFACIO,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,RAUL SEIXAS,PARQUE RAUL SEIXAS,Parque,,Raul Seixas,Parque Raul Seixas,1989.0,32747,3.274751,0.032748,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
70545,0.023444,294,SAO PAULO,JOSE BONIFACIO,VERDE 5,PRACA,MUNICIPAL,PRACA,,BRASIL-RECANTO JEQUITIBA,PRACA BRASIL-RECANTO JEQUITIBA,Praça,,Brasil-Recanto Jequitibá,Praça Brasil-Recanto Jequitibá,,23443,2.344351,0.023444,,,1-5 ha
70560,0.628527,295,SAO PAULO,CIDADE TIRADENTES,VERDE 2,PARQUE URBANO,MUNICIPAL,PARQUE,,VILA DO RODEIO,PARQUE VILA DO RODEIO,Parque,,Vila do Rodeio,Parque Vila do Rodeio,2009.0,628527,62.852725,0.628527,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,50-100 ha
70574,0.0673,412,SAO PAULO,JOSE BONIFACIO,VERDE 4,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,67299,6.729961,0.0673,,,5-10 ha
70588,0.021227,296,SAO PAULO,GUAIANASES,VERDE 6,PARQUE LINEAR,MUNICIPAL,PARQUE,,GUARATIBA,PARQUE GUARATIBA,Parque,,Guaratiba,Parque Guaratiba,2010.0,21227,2.122735,0.021227,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
70602,0.017467,297,SAO PAULO,LAJEADO,VERDE 6,PARQUE URBANO,MUNICIPAL,PARQUE,DO,LAJEADO,PARQUE DO LAJEADO,Parque,do,Lajeado,Parque do Lajeado,2010.0,17467,1.746708,0.017467,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
70616,0.13369,451,SAO PAULO,VILA JACUI,VERDE 4,PARQUE URBANO,MUNICIPAL,PARQUE,,PRIMAVERA,PARQUE PRIMAVERA,Parque,,Primavera,Parque Primavera,2012.0,133690,13.369011,0.13369,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,10-50 ha
70630,0.016027,298,SAO PAULO,VILA JACUI,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,16026,1.602654,0.016027,,,1-5 ha
